experiment,scenario_id,profile,suite,setup_name,stay_mode,mode,data_source,status,n_attractions,wall_time_ms,peak_memory_mb,expanded_nodes,generated_nodes,pruned_by_best_g,visits_count,total_stay_minutes,stay_utilization,total_walk_distance_m,objective_cost,bf_objective,optimality_gap,heuristic_speedup,feasibility_correctness,end_time,seed,error,timestamp_utc
astar_intervals,synthetic_main_network_stress_relaxed_n6_s5,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,2.6229999998577114,0.08335018157958984,17.0,135.0,0.0,5.0,225.00000000000006,1.0000000000000002,12022.517538356984,12022.517538356416,,,,,1200.0,1605,,2026-05-24T10:51:36.978020+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s6,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.690226999722654,0.025778770446777344,7.0,15.0,0.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,,,,,1200.0,1606,,2026-05-24T10:51:37.503010+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s6,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0811410002133925,0.040732383728027344,7.0,45.0,0.0,5.0,225.00000000000006,1.0000000000000002,8261.557676432843,8261.557676432276,,,,,1200.0,1606,,2026-05-24T10:51:38.049310+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s7,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.7270279998010665,0.024535179138183594,8.0,15.0,0.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,,,,,1200.0,1607,,2026-05-24T10:51:38.548354+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s7,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.1057420001634455,0.039793968200683594,8.0,45.0,0.0,5.0,224.99999999999994,0.9999999999999998,11467.310855570126,11467.310855570693,,,,,1200.0,1607,,2026-05-24T10:51:39.060827+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s8,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.193546000195056,0.034705162048339844,14.0,36.0,0.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,,,,,1200.0,1608,,2026-05-24T10:51:39.582730+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s8,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,2.167882000321697,0.07138729095458984,14.0,108.0,0.0,5.0,224.99999999999994,0.9999999999999998,13861.593900436073,13861.593900436641,,,,,1200.0,1608,,2026-05-24T10:51:40.069109+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s9,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.647824999759905,0.024535179138183594,6.0,12.0,0.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,,,,,1200.0,1609,,2026-05-24T10:51:40.571494+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s9,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8637330001874943,0.035719871520996094,6.0,36.0,0.0,5.0,225.0,1.0,5965.64752642925,5965.64752642925,,,,,1200.0,1609,,2026-05-24T10:51:41.082866+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s10,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.649125000109052,0.025092124938964844,7.0,14.0,0.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,,,,,1200.0,1610,,2026-05-24T10:51:41.576846+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s10,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.952335999954812,0.039244651794433594,7.0,42.0,0.0,5.0,224.99999999999994,0.9999999999999998,9461.330907959806,9461.330907960375,,,,,1200.0,1610,,2026-05-24T10:51:42.076581+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n6_s11,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.11124299974108,0.032011985778808594,12.0,29.0,0.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,,,,,1200.0,1611,,2026-05-24T10:51:42.586532+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n6_s11,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,2.0446780004022003,0.06278133392333984,12.0,87.0,0.0,5.0,225.0,1.0,13262.617470666122,13262.617470666122,,,,,1200.0,1611,,2026-05-24T10:51:43.080180+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s0,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.1899460000677209,0.029196739196777344,20.0,27.0,0.0,5.0,75.0,1.0,17011.84378575402,17011.84378575402,,,,,1200.0,1600,,2026-05-24T10:51:43.564715+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s0,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.2059460000273248,0.029196739196777344,20.0,27.0,0.0,5.0,75.0,1.0,17011.84378575402,17011.84378575402,,,,,1200.0,1600,,2026-05-24T10:51:44.071548+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s1,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.080941000054736,0.026305198669433594,20.0,22.0,0.0,5.0,75.0,1.0,13339.874984444692,13339.874984444692,,,,,1200.0,1601,,2026-05-24T10:51:44.573359+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s1,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0987410000780073,0.026305198669433594,20.0,22.0,0.0,5.0,75.0,1.0,13339.874984444692,13339.874984444692,,,,,1200.0,1601,,2026-05-24T10:51:45.053354+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s2,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.8956270003181999,0.026267051696777344,13.0,19.0,0.0,5.0,75.0,1.0,13842.44592921396,13842.44592921396,,,,,1200.0,1602,,2026-05-24T10:51:45.554198+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s2,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9218280001732637,0.026267051696777344,13.0,19.0,0.0,5.0,75.0,1.0,13842.44592921396,13842.44592921396,,,,,1200.0,1602,,2026-05-24T10:51:46.115144+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s3,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.3457410000228265,0.027113914489746094,30.0,30.0,0.0,5.0,75.0,1.0,17435.601110093514,17435.601110093514,,,,,1200.0,1603,,2026-05-24T10:51:46.603401+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s3,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.3840430001437198,0.027113914489746094,30.0,30.0,0.0,5.0,75.0,1.0,17435.601110093514,17435.601110093514,,,,,1200.0,1603,,2026-05-24T10:51:47.088350+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s4,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.8775270002843172,0.026282310485839844,13.0,20.0,0.0,5.0,75.0,1.0,11107.457107505728,11107.457107505728,,,,,1200.0,1604,,2026-05-24T10:51:47.565126+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s4,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.8596259999649192,0.026282310485839844,13.0,20.0,0.0,5.0,75.0,1.0,11107.457107505728,11107.457107505728,,,,,1200.0,1604,,2026-05-24T10:51:48.067274+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s5,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.2049369997839676,0.027235984802246094,23.0,26.0,0.0,5.0,75.0,1.0,16638.054212877396,16638.054212877396,,,,,1200.0,1605,,2026-05-24T10:51:48.580062+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s5,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.173936000213871,0.027235984802246094,23.0,26.0,0.0,5.0,75.0,1.0,16638.054212877396,16638.054212877396,,,,,1200.0,1605,,2026-05-24T10:51:49.076598+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s6,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.0020310000982136,0.025298118591308594,21.0,21.0,0.0,5.0,75.0,1.0,15886.283979450398,15886.283979450398,,,,,1200.0,1606,,2026-05-24T10:51:49.586347+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s6,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.0057310000775033,0.025298118591308594,21.0,21.0,0.0,5.0,75.0,1.0,15886.283979450398,15886.283979450398,,,,,1200.0,1606,,2026-05-24T10:51:50.063636+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s7,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.7961240003169223,0.025244712829589844,14.0,16.0,0.0,5.0,75.0,1.0,14841.235589779815,14841.235589779815,,,,,1200.0,1607,,2026-05-24T10:51:50.630036+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s7,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.824224999632861,0.025244712829589844,14.0,16.0,0.0,5.0,75.0,1.0,14841.235589779815,14841.235589779815,,,,,1200.0,1607,,2026-05-24T10:51:51.135253+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s8,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.1788360002356058,0.027716636657714844,26.0,27.0,0.0,5.0,74.99999999999994,0.9999999999999992,19120.581607445285,19120.581607445853,,,,,1200.0,1608,,2026-05-24T10:51:51.692031+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s8,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.2126370002079057,0.027716636657714844,26.0,27.0,0.0,5.0,74.99999999999994,0.9999999999999992,19120.581607445285,19120.581607445853,,,,,1200.0,1608,,2026-05-24T10:51:52.178361+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s9,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.9042280003086489,0.024886131286621094,19.0,18.0,0.0,5.0,75.0,1.0,12478.713570533702,12478.713570533702,,,,,1200.0,1609,,2026-05-24T10:51:52.697321+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s9,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9038329999384587,0.024886131286621094,19.0,18.0,0.0,5.0,75.0,1.0,12478.713570533702,12478.713570533702,,,,,1200.0,1609,,2026-05-24T10:51:53.239093+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s10,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,1.1134419996778888,0.027350425720214844,22.0,25.0,0.0,5.0,74.99999999999994,0.9999999999999992,18924.998078488574,18924.99807848914,,,,,1200.0,1610,,2026-05-24T10:51:53.722406+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s10,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.156342999820481,0.027350425720214844,22.0,25.0,0.0,5.0,74.99999999999994,0.9999999999999992,18924.998078488574,18924.99807848914,,,,,1200.0,1610,,2026-05-24T10:51:54.302672+00:00
astar_greedy,synthetic_main_network_stress_tight_n6_s11,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,6,0.9002329998111236,0.025671958923339844,15.0,19.0,0.0,5.0,74.99999999999994,0.9999999999999992,14835.256841074519,14835.256841075086,,,,,1200.0,1611,,2026-05-24T10:51:54.838376+00:00
astar_intervals,synthetic_main_network_stress_tight_n6_s11,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.015737000216177,0.025671958923339844,15.0,19.0,0.0,5.0,74.99999999999994,0.9999999999999992,14835.256841074519,14835.256841075086,,,,,1200.0,1611,,2026-05-24T10:51:55.340251+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s0,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,2.1126780002305168,0.04374217987060547,11.0,43.0,0.0,8.0,360.0,1.0,9800.219418481152,9800.219418481152,,,,,1200.0,1900,,2026-05-24T10:51:55.835598+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s0,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,3.092414000093413,0.08786296844482422,11.0,129.0,0.0,8.0,360.0,1.0,9800.219418481152,9800.219418481152,,,,,1200.0,1900,,2026-05-24T10:51:56.353239+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s1,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,9.968668000055914,0.09708595275878906,42.0,150.0,0.0,8.0,360.0,1.0,12320.774736243882,12320.774736243882,,,,,1200.0,1901,,2026-05-24T10:51:56.843243+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s1,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,18.11896799972601,0.2609233856201172,42.0,450.0,0.0,8.0,360.0,1.0,12320.774736243882,12320.774736243882,,,,,1200.0,1901,,2026-05-24T10:51:57.396675+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s2,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,2.0242739997229364,0.04558086395263672,11.0,45.0,0.0,8.0,360.0,1.0,9503.863078262486,9503.863078262486,,,,,1200.0,1902,,2026-05-24T10:51:57.890153+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s2,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,3.0732129998796154,0.09069347381591797,11.0,135.0,0.0,8.0,360.0,1.0,9503.863078262486,9503.863078262486,,,,,1200.0,1902,,2026-05-24T10:51:58.419558+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s3,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,4.663171999709448,0.08566856384277344,35.0,127.0,0.0,8.0,360.00000000000006,1.0000000000000002,11029.96655854989,11029.96655854932,,,,,1200.0,1903,,2026-05-24T10:51:58.932072+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s3,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,8.071097000083682,0.22607994079589844,35.0,381.0,0.0,8.0,360.00000000000006,1.0000000000000002,11029.96655854989,11029.96655854932,,,,,1200.0,1903,,2026-05-24T10:51:59.447503+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s4,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,2.7116999999634572,0.05516338348388672,15.0,66.0,0.0,8.0,360.0,1.0,10619.809457604744,10619.809457604744,,,,,1200.0,1904,,2026-05-24T10:51:59.988075+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s4,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,7.714885000041249,0.12514019012451172,15.0,198.0,0.0,8.0,360.0,1.0,10619.809457604744,10619.809457604744,,,,,1200.0,1904,,2026-05-24T10:52:00.488017+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s5,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,8.398510000006354,0.1469440460205078,62.0,249.0,0.0,8.0,360.0,1.0,15352.973143027348,15352.973143027348,,,,,1200.0,1905,,2026-05-24T10:52:01.033881+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s5,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,14.658146999863675,0.4295310974121094,62.0,747.0,0.0,8.0,360.0,1.0,15352.973143027348,15352.973143027348,,,,,1200.0,1905,,2026-05-24T10:52:01.522319+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s6,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,15.422076000049856,0.29087066650390625,137.0,531.0,0.0,8.0,359.99999999999994,0.9999999999999999,14498.709204920971,14498.709204921539,,,,,1200.0,1906,,2026-05-24T10:52:02.045761+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s6,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,29.105388000061794,0.8970470428466797,137.0,1593.0,0.0,8.0,359.99999999999994,0.9999999999999999,14498.709204920971,14498.709204921539,,,,,1200.0,1906,,2026-05-24T10:52:02.566853+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s7,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,1.565859000038472,0.03695201873779297,9.0,29.0,0.0,8.0,360.00000000000006,1.0000000000000002,11421.94941887002,11421.949418869452,,,,,1200.0,1907,,2026-05-24T10:52:03.071054+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s7,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,2.2934859998713364,0.06875896453857422,9.0,87.0,0.0,8.0,360.00000000000006,1.0000000000000002,11421.94941887002,11421.949418869452,,,,,1200.0,1907,,2026-05-24T10:52:03.550748+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s8,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,2.4951930004135647,0.04937267303466797,17.0,53.0,0.0,8.0,360.0,1.0,15540.615290383346,15540.615290383346,,,,,1200.0,1908,,2026-05-24T10:52:04.062409+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s8,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,3.817342000274948,0.10325908660888672,17.0,159.0,0.0,8.0,360.0,1.0,15540.615290383346,15540.615290383346,,,,,1200.0,1908,,2026-05-24T10:52:04.572024+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s9,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,3.7944410000818607,0.07131385803222656,24.0,94.0,0.0,8.0,360.0,1.0,15208.349344312017,15208.349344312017,,,,,1200.0,1909,,2026-05-24T10:52:05.051557+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s9,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,6.139028999768925,0.1675548553466797,24.0,282.0,0.0,8.0,360.0,1.0,15208.349344312017,15208.349344312017,,,,,1200.0,1909,,2026-05-24T10:52:05.545399+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s10,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,4.436166000232333,0.07849693298339844,27.0,110.0,0.0,8.0,359.99999999999994,0.9999999999999999,12088.919662830818,12088.919662831388,,,,,1200.0,1910,,2026-05-24T10:52:06.090290+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s10,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,7.017562999863003,0.19013404846191406,27.0,330.0,0.0,8.0,359.99999999999994,0.9999999999999999,12088.919662830818,12088.919662831388,,,,,1200.0,1910,,2026-05-24T10:52:06.612704+00:00
astar_greedy,synthetic_main_network_stress_relaxed_n9_s11,relaxed,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,5.563107999932981,0.10111045837402344,35.0,156.0,0.0,8.0,360.00000000000006,1.0000000000000002,10519.999915768878,10519.999915768309,,,,,1200.0,1911,,2026-05-24T10:52:07.141766+00:00
astar_intervals,synthetic_main_network_stress_relaxed_n9_s11,relaxed,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,9.872868999991624,0.2698078155517578,35.0,468.0,0.0,8.0,360.00000000000006,1.0000000000000002,10519.999915768878,10519.999915768309,,,,,1200.0,1911,,2026-05-24T10:52:07.692472+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s0,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,9.35075000006691,0.07512092590332031,136.0,167.0,0.0,8.0,120.0,1.0,18881.783628379115,18881.783628379115,,,,,1200.0,1900,,2026-05-24T10:52:08.211671+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s0,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,9.395050999955856,0.07512092590332031,136.0,167.0,0.0,8.0,120.0,1.0,18881.783628379115,18881.783628379115,,,,,1200.0,1900,,2026-05-24T10:52:08.736745+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s1,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,9.018334999836952,0.06712150573730469,138.0,145.0,0.0,8.0,120.00000000000006,1.0000000000000004,23222.290566537755,23222.290566537187,,,,,1200.0,1901,,2026-05-24T10:52:09.261649+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s1,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,8.872728999904211,0.06712150573730469,138.0,145.0,0.0,8.0,120.00000000000006,1.0000000000000004,23222.290566537755,23222.290566537187,,,,,1200.0,1901,,2026-05-24T10:52:09.753151+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s2,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,12.25195500001064,0.09917259216308594,234.0,243.0,0.0,8.0,120.0,1.0,26362.69153655957,26362.69153655957,,,,,1200.0,1902,,2026-05-24T10:52:10.290702+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s2,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,11.870740999711415,0.09917259216308594,234.0,243.0,0.0,8.0,120.0,1.0,26362.69153655957,26362.69153655957,,,,,1200.0,1902,,2026-05-24T10:52:10.800938+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s3,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,6.394938000084949,0.05441474914550781,98.0,105.0,0.0,8.0,120.0,1.0,22809.24419625635,22809.24419625635,,,,,1200.0,1903,,2026-05-24T10:52:11.308959+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s3,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,6.525642999804404,0.05441474914550781,98.0,105.0,0.0,8.0,120.0,1.0,22809.24419625635,22809.24419625635,,,,,1200.0,1903,,2026-05-24T10:52:11.797632+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s4,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,11.239817999921797,0.07866859436035156,167.0,178.0,0.0,8.0,120.0,1.0,18186.343343907436,18186.343343907436,,,,,1200.0,1904,,2026-05-24T10:52:12.285922+00:00
astar_intervals,synthetic_main_network_stress_tight_n9_s4,tight,synthetic_main,network_stress,intervals_15_min,fixture,fixture_synthetic,ok,9,9.637258000111615,0.07866859436035156,167.0,178.0,0.0,8.0,120.0,1.0,18186.343343907436,18186.343343907436,,,,,1200.0,1904,,2026-05-24T10:52:12.782616+00:00
astar_greedy,synthetic_main_network_stress_tight_n9_s5,tight,synthetic_main,network_stress,greedy,fixture,fixture_synthetic,ok,9,10.69669700018494,0.07698249816894531,192.0,194.0,0.0,8.0,120.0,1.0,24204.624477201487,24204.624477201487,,,,,1200.0,1905,,2026-05-24T10:52:13.368760+00:00
